t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4
4.82699,-7.849767365726721,5.138250566280692,-1.1352774000196437,0.7969931655397949,0.08909068135173666,-0.510800874988295,-0.3097534837989285,-0.6668228796839197,-3.528122724832397,-1.8978550448203797,0.16230364201357522,-0.13902354137646253,0.13481727635660054,14.773219377559412,-0.7705009024616041,3.24493038284058,0.017328505024865236,0.023159232990337897,-5.007835832749631e-05,4.178995998500493,4.178999644430735,4.178999677337103,4.178920659792128,0.0033306673379092716,8.059542068045373e-05,0.04499972607207726,0.004195782990911635,3.829776717878546e-05,0.04571514845737512,0.6910908942006271,0.178682318344908,0.08999991981075865,0.9953726341929573,2.870805429817378e-05,0.04522776816734843,0.9962694962687804,5.67425192204e-05,0.045356198835492204
4.87169,-7.864762222220462,4.9797842957558895,-1.2168677128230692,0.7960087429774628,0.08948918619082862,-0.5146541581228337,-0.3057660449109098,-0.006543224175366256,-3.5625597732132777,-1.7528249426758344,0.163078128537865,-0.13798845416968006,0.13481503813618698,14.458581952890666,-0.7131840258293307,3.291804485208229,0.01732370646851824,0.023156242140121082,-4.5689647823076734e-05,4.17899685735878,4.178999642669337,4.1789996845495585,4.178928109241231,0.0032509244509787076,7.97428869305639e-05,0.044998331766156544,0.004157632668033253,3.8150322878381745e-05,0.04570985511304158,0.2577695144922586,0.4333213797083684,0.08999999466444995,0.9953436613656801,2.897282727707232e-05,0.04523184076962589,0.9962113008073985,5.8195461381930566e-05,0.04537475654799839
4.91638,-7.850561747271736,4.819836038661174,-1.2919289852285802,0.7950092945729648,0.08990571117422477,-0.5184779164280747,-0.30175792425799924,0.639673911508568,-3.594435080203174,-1.6056998323023721,0.16385240059372708,-0.13695350063704811,0.1348129960664015,14.15056731576596,-0.6552577818311252,3.337661822834947,0.009809439655667728,0.030599546196100842,-0.0003467436023807343,4.178997210533178,4.1789996307053,4.178999681878062,4.178475740409467,0.003171920800592002,7.900365038670601e-05,0.04499690607053687,0.004119500829890809,3.813183814244519e-05,0.04570933317612165,0.12081568391026953,0.1369538305819891,0.08999985647871396,0.9953143456634274,2.9315702252683962e-05,0.04523719053812516,0.9961515823685105,5.971843888790097e-05,0.04539472931127219
4.96107,-7.807787795664664,4.65852090839315,-1.36036857162517,0.7939971863441991,0.09033834973379556,-0.5222679028162164,-0.2977309160434373,1.2721245286500902,-3.623721410514762,-1.4565251573541969,0.16429082726776773,-0.13558587335793454,0.13479749858135925,13.529233589061123,-0.5479351172004665,3.4920280574230476,-5.605479037976544,5.612218292800549,-0.22926282788043795,4.17899753129263,4.178999614630102,4.178999676040592,3.834241337731105,0.00309356568680976,7.835511378224172e-05,0.04499541985029359,0.00408126190087603,3.823892901477772e-05,0.04571345427612036,0.07230936175241812,0.04850632215785142,0.08999878620131467,0.9952846056712331,2.9739992194240597e-05,0.04524391205570627,0.996090267452098,6.131491641247638e-05,0.045416240174900646
5.00577,-7.737359875467123,4.4960081039106035,-1.4219668352707737,0.794659060332668,0.0894489678861809,-0.5229673631628158,-0.2949932323529677,1.8768050295739047,-3.6482110225065614,-1.3004511816110433,-0.0862424974981046,0.11524865812123802,0.12455074212665206,13.440344563896893,-0.585852222050323,3.1954547350071048,-0.08485066854593565,0.0593092410193002,-0.0028736417350311034,4.178997828589843,4.178999594926627,4.178999669192619,4.174676488556886,0.0030157948541144316,7.777083269532843e-05,0.04499384446305132,0.0040427933262953625,3.846857458066808e-05,0.045722147890346614,0.04890786369490099,0.023401498057517123,0.08999475235610718,0.9952543568271113,3.0248844121847883e-05,0.04525211012470512,0.9960272815854075,6.298586669046063e-05,0.0454393874719438
5.05046,-7.639984926415733,4.332366633320012,-1.4768676213061747,0.7970109593474811,0.08719657141918144,-0.5205601990213685,-0.293576868809217,2.4775126919840584,-3.6743953154130824,-1.157632362117399,-0.09003484422804509,0.11789944697286657,0.12442230653476316,13.032331022888203,-0.5753310875787011,3.0146425510309593,-0.12944546563241302,0.10290212228965884,-0.004679826876509046,4.1789980942758875,4.178999571163909,4.178999661812551,4.17196066997836,0.0029385668059606334,7.72280481537983e-05,0.04499214801380031,0.00400397309322794,3.882023306742196e-05,0.0457354778375097,0.03550372373484039,0.013404139960060594,0.0899839872968312,0.9952235096686113,3.084715850000714e-05,0.04526193315312213,0.9959625502913314,6.473129407620612e-05,0.045464262320186855
5.09516,-7.516170599250057,4.167565740270128,-1.525566066822081,0.7993982482425975,0.08488298014518864,-0.5180469254282007,-0.29220662815037546,3.059984448366223,-3.7001093728978622,-1.02289482832705,-0.09582032708527143,0.12249859196083869,0.12421314464534082,12.63036054490576,-0.5669396253265034,2.8350631134279896,-0.1993787202143555,0.1712304788217867,-0.007509916575054922,4.178998318339295,4.178999543060089,4.178999653902658,4.167705099865064,0.0028618594525279557,7.670735343267785e-05,0.044990292935828693,0.003964677426419683,3.929566680825734e-05,0.04575363783255239,0.027004956433961877,0.008498767300878514,0.08996016542717652,0.9951919679105606,3.154175805061409e-05,0.045273580552151,0.9958960003914623,6.654989986906315e-05,0.04549094224405387
5.13985,-7.366725648098743,4.001624397037889,-1.568421756083608,0.8018526621753547,0.08247957336611773,-0.5153653747286964,-0.2909088667654531,3.624490389583548,-3.7254483793078905,-0.8961834834239399,-0.10473143233148752,0.13015162943896297,0.1238774936946342,12.23630638961179,-0.5618595979812626,2.6526828409224876,-0.22980014329736015,0.19953033216541446,-0.008714054254059675,4.1789985042321,4.178999509998359,4.178999645431601,4.1658945278153094,0.0027856713610783517,7.618809144960381e-05,0.044988236907853314,0.003924780795156722,3.98966312629608e-05,0.04577686809258019,0.02124792551729973,0.005757030916662149,0.08991322716458294,0.9951596283011584,3.233960940216247e-05,0.04528727775602664,0.9958275636107955,6.843678066684704e-05,0.04551945430764836
5.18455,-7.192444889291997,3.83455613239876,-1.6057959108746167,0.8044004224444238,0.0799605525301155,-0.5124611581050266,-0.28970647548241185,4.171384330649813,-3.7505603371227707,-0.777623508944829,-0.11500220375742866,0.13906951088502134,0.12348802457528346,11.84795145097892,-0.5601894194510938,2.4669471268414176,-0.24094084747801453,0.20835414086722795,-0.009126050209377335,4.178998657305562,4.178999471184426,4.178999636360117,4.165275108356372,0.0027100191758093963,7.565218526895546e-05,0.04498592894727895,0.0038841545205626866,4.062627459403547e-05,0.045805512573240614,0.0171636912846588,0.00408423423264093,0.08982775735001022,0.9951263792864222,3.3249014736217834e-05,0.0453033014671008,0.9957571800134438,7.038359735169442e-05,0.04554977000987792
5.22924,-6.994109653418903,3.6663677215281,-1.6380561114104502,0.807049534500274,0.07731409170847324,-0.5093120092032598,-0.2886085020579109,4.700920994433304,-3.7755976473692128,-0.6673648742194194,-0.1257709018796794,0.14838176685575216,0.12308014155842699,11.463115425815491,-0.5617974662045092,2.2783178754694204,-0.26083135953664405,0.22579297584649788,-0.009893297299264853,4.178998783008366,4.17899942560883,4.178999626636715,4.1641214431845945,0.002634934515740392,7.508466006900427e-05,0.044983306004585895,0.0038426654062855762,4.148911427711049e-05,0.04584002588616516,0.014165438362253526,0.0029982529224052727,0.08968093020602125,0.9950920994664278,3.42798199944392e-05,0.04532199079236314,0.9956848019798736,7.237803357013058e-05,0.04558178869262316
5.27394,-6.772492089518536,3.497059253058588,-1.6655762203566944,0.8098042800574707,0.07453075551179784,-0.5059013124867754,-0.28762139454552493,5.213257656536174,-3.8007068282437997,-0.5655369040588322,-0.13742859380309919,0.15847344047799863,0.12263796692027568,11.081066792954852,-0.5668872451120701,2.086336894207325,-0.2890006271680198,0.2512918298435118,-0.010994841576089567,4.178998886174239,4.178999371989572,4.178999616199325,4.162465045609463,0.0025604606798260918,7.447383591430046e-05,0.04498028867172375,0.0038001743913884402,4.2491014897135666e-05,0.04588098280062237,0.01190529077832975,0.0022601475839237758,0.08944007562983552,0.9950566558155763,3.544365085144819e-05,0.045343761173825964,0.9956103987546743,7.44032251993965e-05,0.04561531856163632
5.31863,-6.528358011322398,3.326624076977545,-1.688736290109304,0.8126730473965159,0.07159665596096108,-0.5022029500748805,-0.2867553729564761,5.708518897686729,-3.826043493553418,-0.47228940190134533,-0.1503452932489975,0.1697047691816951,0.12214655946041902,10.701023714297381,-0.5757672143687996,1.890208860551877,-0.3219173513344101,0.28125959127333006,-0.012285094871054081,4.178998970822128,4.178999308695092,4.17899960497659,4.1605248476668635,0.0024866494266164788,7.381125320961295e-05,0.044976775776317236,0.003756535206573155,4.363918481528516e-05,0.04592909120122221,0.010164744018686547,0.0017405467596432042,0.08906006332172418,0.9950199016081664,3.675420740998501e-05,0.04536912237903504,0.9955339615271983,7.643722747584538e-05,0.04565005659902772
5.36332,-6.262468413652668,3.155048290434155,-1.7079238320000356,0.8156668445455323,0.06849433588545543,-0.4981834311619975,-0.2860234320285872,6.186794354856066,-3.851777043448035,-0.3878077176192973,-0.1647331847714224,0.18227548794571247,0.1215974849491672,10.321860887686846,-0.588761742556374,1.689108028739642,-0.3593880620026811,0.31546530498754294,-0.01375540688622947,4.178999040186538,4.178999233637338,4.178999592887309,4.158313858551257,0.002413558051345164,7.309137527131476e-05,0.044972637739151174,0.0037115930225344847,4.494218403867021e-05,0.04598520848755382,0.0088002863256635,0.0013644576930230468,0.08848095143260484,0.9949816739746903,3.822763347609134e-05,0.04539870185748342,0.9954555089346039,7.845259259447908e-05,0.04568556924489065
5.40802,-5.9755813834802884,2.9823101028437966,-1.7235354508033343,0.8187979189540628,0.06520362091071803,-0.4938038517742392,-0.2854403997382378,6.64812337035025,-3.878091375525324,-0.3123141072673747,-0.1807958059041913,0.19637500935527585,0.12098269577640125,9.94221314262838,-0.6062247375647318,1.4821664128320595,-0.40270985094277717,0.3551661322766622,-0.015458025930040371,4.178999096826165,4.178999144122502,4.178999579839035,4.155753509335135,0.0023412469226231627,7.231112872200149e-05,0.04496770893175148,0.0036651830965549552,4.6409925979529764e-05,0.046050360987813434,0.007714274486801925,0.001086011838861575,0.08762677021268277,0.994941791003133,3.9882971557414003e-05,0.04543327505031496,0.9953750927902425,8.041614436142567e-05,0.04572127654910521
5.45271,-5.668454583157586,2.808379159089322,-1.7359785362172628,0.8220797067952823,0.061701267411777,-0.48901917400358863,-0.2850230987575337,7.092484271047291,-3.9051862050712813,-0.24606962098040694,-0.19879466687381198,0.212248934020888,0.12029180912704754,9.560513271248396,-0.6285631891695067,1.2684129932889716,-0.4531926027004814,0.40162302570440855,-0.017445540354869782,4.178999142744156,4.17899903664103,4.178999565726439,4.1527647183882666,0.0022697775597162817,7.146936290688095e-05,0.04496178022861262,0.0036171294366913933,4.805365986356143e-05,0.046125765998089985,0.006838351317493111,0.0008759231693088136,0.08640696871866325,0.9949000482781915,4.174272494140223e-05,0.04547380493869871,0.9952928037312565,8.22890589859697e-05,0.04575644353849925
5.49741,-5.341848170759669,2.6332157812134747,-1.745673095660783,0.8255270892978597,0.05796021260836719,-0.4837766373389705,-0.28479082472627154,7.519785338464846,-3.933279437521388,-0.18937870799473824,-0.21904982236447207,0.23019922002687698,0.11951209178302899,9.174936188129422,-0.6562461126494229,1.04675527742907,-0.5121961097314713,0.456139221485061,-0.019772423833485132,4.1789991794955945,4.178998906568458,4.178999550429472,4.1492655674639245,0.002199211257453582,7.056630226269965e-05,0.04495459534506452,0.0035672435190790414,4.988591761235198e-05,0.04621285569814835,0.0061235216643930395,0.0007148296531000724,0.08472295445161993,0.9948562147216573,4.383355653411559e-05,0.04552149400594811,0.9952087763583102,8.402737294640553e-05,0.04579018337649938
5.5421,-4.99652817859905,2.456770094975568,-1.7530538125816424,0.8291565102097939,0.05394878671952697,-0.47801408137567697,-0.28476579515159867,7.929853283087209,-3.9626099406510704,-0.1425946458131065,-0.2419421021203683,0.25058607277229744,0.11862837586006816,8.78331740889862,-0.6898091209435249,0.8159777928635507,-0.5814921271788398,0.5204222319014219,-0.022509837256695798,4.1789992082757506,4.178998747732235,4.178999533811276,4.145149042863333,0.002129608212167893,6.960304528568902e-05,0.04494586001096507,0.0035153231170889417,5.192040199009958e-05,0.04631330143811938,0.0055339645549925855,0.0005895571094004539,0.08248307079617108,0.9948100275589082,4.618716274909375e-05,0.04557785299722041,0.9951231933255608,8.558303274939229e-05,0.04582147714631314
5.5868,-4.633270486068681,2.2789810279740137,-1.7585723493455467,0.8329860158347002,0.049629783716328056,-0.4716579411361884,-0.2849736455336647,8.322418075144602,-3.9934405211158204,-0.1061250367045479,-0.26793152335632436,0.27384601383300017,0.11762231298307729,8.383051733226344,-0.729859793752671,0.5747407386379049,-0.6636575029659804,0.5969742029850165,-0.025761645409424317,4.1789992299894125,4.178998551773065,4.178999515715897,4.1402589496414315,0.0020610270705377336,6.858114163015906e-05,0.04493528427395456,0.0034611513335033963,5.4171783585545415e-05,0.04642903567252625,0.005043041083193199,0.0004909234717993865,0.07962932179605907,0.9947611861865179,4.88413723904144e-05,0.045644792589455724,0.9950362877552984,8.690557026237506e-05,0.04584921431300941
5.63149,-4.25286556730635,2.0997751698573097,-1.7626998959662121,0.8370353372820843,0.04495918884269595,-0.4646204677425831,-0.28544412154997356,8.697093247093447,-4.0260611409599,-0.08043736449066242,-0.2975932738681777,0.30052739661224637,0.11647091260638578,7.971058451485272,-0.7771049615315263,0.32151679128751437,-0.7606109083110701,0.6876323693954096,-0.029604658680110658,4.178999245304283,4.178998307181779,4.178999495965881,4.134479772790692,0.0019935248102376686,6.750226030006521e-05,0.04492269773415481,0.003404495971029185,5.665536247421146e-05,0.04656226691809755,0.004630644155689381,0.0004123969275038177,0.07617564540253234,0.9947093446498106,5.184153670723662e-05,0.045724746616763824,0.9949483433302676,8.794442503085628e-05,0.04587225563297835
5.67618,-3.8561241507827755,1.9190654607941837,-1.7659300334921069,0.8413256332917792,0.039884840671422984,-0.4567967351502312,-0.2862116893123799,9.053354641030367,-4.060793353565734,-0.06606737574508091,-0.3315882952430413,0.3312606885493176,0.11514775119280492,7.543785083789124,-0.8323749361509561,0.05454545123914556,-0.8713193334576731,0.7912973825915974,-0.03399529505570823,4.1789992546915355,4.178997997809854,4.1789994743599825,4.127877033696733,0.0019271568611795345,6.636794905813386e-05,0.04490829882253719,0.0033451094349694946,5.9386536059690374e-05,0.04671548022035456,0.004281395983862808,0.000349248171826573,0.07224665126678176,0.9946541023499638,5.524229984689465e-05,0.04582083934612581,0.9948596914896496,8.865184061799606e-05,0.045889516112010115
5.72088,-3.4438838300164294,1.7367496531431088,-1.7687820325621397,0.8458779018890807,0.03434604601213978,-0.44806352078899453,-0.2873151852015515,9.390519323220156,-4.097995822577367,-0.06362950145151637,-0.3705313593531756,0.36662722239880785,0.11362835307553396,7.096352696022044,-0.8964261724809549,-0.22754846937469086,-1.007211311955749,0.9193105534457352,-0.03939907231377039,4.178999258451004,4.178997600550437,4.178999450671453,4.119750683046122,0.0018619773835245345,6.517947765500011e-05,0.04489307881302073,0.003282729437138001,6.237999783149355e-05,0.0468914112817729,0.003983396568819348,0.00029799941504346023,0.06808838355732161,0.9945949924783025,5.9109871661245685e-05,0.04593711547584394,0.9947707053464226,8.898614322691198e-05,0.045900059441995184
5.76557,-3.0170174499105364,1.5527087300690197,-1.771803977784453,0.850713101600214,0.028270650001013604,-0.4382726317668747,-0.2887994103952475,9.707686299066602,-4.138061020908725,-0.07379963574184197,-0.41554802911797045,0.4077152236002634,0.11186743656642092,6.621368971722027,-0.9698241392470468,-0.5254020050051295,-1.2084475085747708,1.1115681800662909,-0.047452696253568676,4.178999256723842,4.178997081694412,4.178999424647818,4.107639475795145,0.001798039630769662,6.393775275487239e-05,0.044879279580779204,0.0032170808706737603,6.5648566464241e-05,0.047092975477625906,0.003727338919262109,0.00025605764955723885,0.0640188591950206,0.9945314675167691,6.352496153344798e-05,0.046078861850717405,0.9946817902564845,8.891508993809607e-05,0.045903187510914586
5.81027,-2.576445223629357,1.3668056205139738,-1.775574669144713,0.8558601852577682,0.021560843290955912,-0.4272203302696868,-0.2907254251169011,10.003624179085135,-4.181406694739212,-0.09728214459805319,-0.46955882285694067,0.4573960572933789,0.1097465684513199,6.11248997344435,-1.0543160262175553,-0.8430063156322303,-1.4481208064865707,1.340931027249231,-0.05705115171945044,4.1789992495368455,4.178996390340487,4.178999396013064,4.093205038271109,0.001735396338773417,6.26432919962451e-05,0.04487031243349351,0.003147879357462877,6.920151321088335e-05,0.047323121879708545,0.0035058731639175827,0.0002214657553445262,0.0603264634912306,0.9944628809405904,6.8586576178656e-05,0.04625306843411506,0.9945933713671256,8.841888935893148e-05,0.04589850060254614
5.85496,-2.1231483537006124,1.178882885057154,-1.7807082739312659,0.8613522852131364,0.014089149592760596,-0.41463753468677916,-0.29317138590269565,10.27681803553703,-4.228528679785039,-0.13495977636210132,-0.5342816623955006,0.5173281177403904,0.10719670346651466,5.570328583516948,-1.1539579768825081,-1.1909095262128997,-1.512803369410086,1.3947453191038142,-0.059483298593192006,4.178999236898715,4.17899544423902,4.178999364471841,4.089546747352825,0.0016741000865733986,6.12962522000184e-05,0.04486937658925131,0.0030748370889958883,7.304226846698875e-05,0.04758456651183777,0.0033131427719428207,0.0001927303919747619,0.05718279384657062,0.9943884639247824,7.441701580797741e-05,0.04646911206883286,0.9945058789019873,8.749246513836791e-05,0.04588590099353392
5.89966,-1.6581752817890458,0.9887567007353278,-1.78786954149334,0.8671702070859328,0.005764535324345631,-0.4003262819551297,-0.2961781222315994,10.52578033306988,-4.28010409851907,-0.18818672112027313,-0.6018954479948374,0.5796653737767368,0.10453813522218973,4.992914757393208,-1.2694141203144385,-1.5690438343147226,-1.3182187861418544,1.1904474975829904,-0.05133808706201108,4.178999218739517,4.178994104716275,4.178999329718259,4.101793862817215,0.0016142035768415477,5.989650973185106e-05,0.04487725365355178,0.002997671629064954,7.716545993093437e-05,0.04787932817926654,0.003144442231087323,0.00016870054085549796,0.05462737410866111,0.9943072952654349,8.116865934750203e-05,0.04673980381915685,0.9944197323608296,8.614654115769774e-05,0.04586553164709646
5.94435,-1.1826439759060463,0.7962119017938795,-1.7977849654456566,0.8731909829012435,-0.003383436872805067,-0.38433558379984717,-0.299686884558529,10.748935486441724,-4.336839756241184,-0.25831413857220953,-0.6608123992533274,0.6328716684587948,0.10224361203306934,4.346915672351252,-1.387507691510756,-1.9361016844627703,-1.643170260919813,1.5059306778600532,-0.06444112821952733,4.178999194422354,4.178992164495509,4.178999291474735,4.082088115233312,0.001555759798905128,5.844377793641971e-05,0.04489156001679293,0.0029161184090310786,8.155322003387527e-05,0.04820788343871392,0.0029959614295079224,0.00014848080157940042,0.05261056971510507,0.9942182620772018,8.903318823314451e-05,0.04708297563435836,0.9943353250715141,8.440728931545845e-05,0.045837709001329045
5.98904,-0.6977757558980391,0.601015041249811,-1.8111996568847653,0.8793322683329629,-0.013395465413087407,-0.36656161691511197,-0.30369049104580736,10.943218121073457,-4.398853531109904,-0.3448469734658994,-0.7342528502541485,0.7001782834751262,0.09936345674301764,3.5537290285801792,-1.4874835260261907,-2.2289354314187952,-4.041285579594687,3.8875190449942973,-0.16216793040746347,4.178999162030202,4.17898947897359,4.178999249589786,3.9351278419290985,0.0014988220436443172,5.69377552608107e-05,0.04490847251399378,0.0028299478787098065,8.617053032127169e-05,0.04856729415280565,0.002864591535510786,0.00013136989399713668,0.051046919131519805,0.9941200087075748,9.825336962705223e-05,0.04752370977622989,0.9942530103063236,8.23147651904268e-05,0.04580297817685154
6.03374,-0.20500039588265465,0.40294993171516824,-1.8287682598800985,0.8858939790367012,-0.025036928100259058,-0.34535399963795776,-0.30869991028533683,11.102049782527422,-4.4653356623934295,-0.4444678266594532,-0.9148755420392407,0.8739284776752362,0.0921154641093589,2.5841670622168467,-1.5998630689167486,-2.5350498666382295,-7.3799261758664505,7.200367098678574,-0.2981579255823225,4.178999119533068,4.1789862727080385,4.178999204159693,3.730628405250854,0.0014434436649329075,5.537837871140982e-05,0.044924890100090514,0.0027389886500457585,9.095922866404809e-05,0.04894481829443287,0.002747774469052766,0.00011681706645801999,0.04985479499563832,0.9940108716758947,0.00010913703167994184,0.04809722758246493,0.9941730894358579,7.992087046572104e-05,0.045762302573812086
6.07843,0.29393989158995154,0.2018075056558633,-1.8510809882772308,0.8933669704792956,-0.03992029186224579,-0.31718338535921725,-0.3157475785993784,11.217547487801394,-4.536840525958227,-0.5577702700783513,-1.2447166544295085,1.195744311174084,0.07878948502793515,1.43390618326445,-1.78988490884552,-3.039181637914592,-8.399292949822485,8.20058657811307,-0.33944436900260505,4.178999068832966,4.178982477775013,4.178999155541021,3.668539730912666,0.0013896773513081386,5.376631362476889e-05,0.04493920900035849,0.0026431593376371144,9.582931240864405e-05,0.04926769554272385,0.002643383562570915,0.00010439090648185125,0.04901806348015212,0.9938887956173835,0.00012207605851136442,0.04885276472502064,0.9940958022538383,7.728718201961414e-05,0.0457171495518754
6.12313,0.7969464709311217,-0.002713915478482515,-1.8789473944805724,0.9014787800668187,-0.05924998446879715,-0.2791829750327701,-0.32539563000384336,11.281635013784769,-4.616838294948761,-0.6936045627687022,-1.6201177172370123,1.5622643189246959,0.06361823458473045,0.04143435860901989,-2.064689311910204,-3.7537865262521226,-6.133083776221594,5.933783144204741,-0.2467601798450053,4.178999016963074,4.1789750188152475,4.178999104268766,3.807906991893006,0.0013375737418568252,5.2103609451313295e-05,0.044950989222962846,0.0025450385974332647,9.812074020385012e-05,0.04535304180850238,0.002549507837922397,9.387572464851774e-05,0.051919439752621255,0.9937512195010723,0.000137576116311319,0.04985906442059539,0.9940213199756569,7.448227818149646e-05,0.04566931604073382
6.16782,1.3014832032871213,-0.21108359608514124,-1.9135999142162419,0.9088013782400436,-0.08259112746375481,-0.23179406141108064,-0.33694253210798547,11.283486896121948,-4.7091182721669345,-0.8613776669961618,-1.894232000621985,1.827470987165835,0.05258944509902219,-1.5688751633425724,-2.3978942705066717,-4.5988208642128425,-0.10343907703983753,-0.09024177717999478,-0.0003045978756323056,4.178998973375175,4.178936511142463,4.178999049630852,4.178478392968541,0.001287177265369714,5.039647648711106e-05,0.04496039366986362,0.0024466626536257087,9.837594380755601e-05,0.04513645835828786,0.0024648067564155894,8.470108150680749e-05,0.050833653724288656,0.9935949212151844,0.00015629828588774208,0.051211179811180806,0.993949741631962,7.15783436949196e-05,0.04562064009994822
6.21252,1.8045283405372894,-0.4239172708488038,-1.956620023358631,0.9135768536703218,-0.1074784882066637,-0.1799716322906952,-0.3484765620253881,11.213367017311965,-4.816290633343747,-1.0669190441573562,-1.8988551444614201,1.8234376882601546,0.05257583129046421,-3.4012128040267453,-2.5577645067730512,-4.919906957865799,-0.09398225490522089,-0.09739529184071384,7.263519611834044e-05,4.178998915261177,4.178865880402315,4.178998955993275,4.178975065529043,0.0012385223281239277,4.865493724578646e-05,0.04496780040549345,0.0023485526037012355,9.81100499244732e-05,0.0450824723350557,0.0023880241514831336,7.67826049324558e-05,0.049853123098313384,0.9934158046676683,0.00017911654751614554,0.05303603550998061,0.9938810949459,6.864668606191918e-05,0.04557276445001666
6.25721,2.3026109706470272,-0.6417122795498108,-2.0091844002349526,0.9151628148255826,-0.13211647130187795,-0.1275775323693934,-0.35881224718394605,11.061351971629684,-4.930608293174174,-1.2868111603069528,-1.9030556216429204,1.8190846675609273,0.052579077674413784,-5.22973982461448,-2.646909147639014,-5.018360859628633,-0.09170999542824947,-0.09608300097096184,0.00015651883893418142,4.178998859000517,4.178755316853755,4.17899881523385,4.178990727295512,0.0011916312241007589,4.6891104023168845e-05,0.04497361152514151,0.002251399393327991,9.71532103732442e-05,0.04505723215952843,0.002318087534156696,6.993661732643764e-05,0.0490543470358278,0.9932086179672536,0.0002071867004148025,0.05548757116988946,0.9938153430060152,6.575193988492782e-05,0.045526985245806124
6.30191,2.792070183922736,-0.8647174827773532,-2.0717118821024596,0.9135563809836044,-0.1564166062560485,-0.07479692609584529,-0.3679048768976155,10.827612072319647,-5.0489102160996735,-1.5111036110537721,-1.9071545416305324,1.8147902988685012,0.052586073184492585,-7.027764928562941,-2.665173185489947,-4.89749643514352,-0.09208915840968249,-0.0970566797835439,0.00013198820749226402,4.1789988110984835,4.178796460107535,4.17899859825029,4.178995151463237,0.0011465124346985156,4.5118789402243244e-05,0.04497817832742874,0.0021560709459583155,9.532844736967507e-05,0.045042008920428304,0.0022540778418987458,6.400969225795027e-05,0.04841170877018586,0.992966565058812,0.00024205290844157056,0.058713808039176675,0.9937523952022029,6.294780381214471e-05,0.04548420257166352
6.3466,3.2692794294013554,-1.0930401345855965,-2.1441793880677555,0.9087661268397386,-0.18029458071085513,-0.021811697707679895,-0.375715630082963,10.513510583169946,-5.168028438594834,-1.7299941031264048,-1.9112704080667393,1.8104524122200685,0.05259197231358198,-8.76930506847772,-2.6131971192982837,-4.56285779536483,-0.09329950200952956,-0.09878660576789611,7.300909979716816e-05,4.178998779312401,4.17888667683944,4.1789982530424785,4.178996991229359,0.0011031592447278884,4.335318997062734e-05,0.044981782591189685,0.0020634938509678825,9.257709499043313e-05,0.04503158553828744,0.0021952059929989925,5.887184889975309e-05,0.047895219225910134,0.9926807428928905,0.0002858221659214051,0.06277293634570633,0.9936921189096762,6.0276292526694325e-05,0.04544496228748363
6.39129,3.730699142116711,-1.3266463675669176,-2.2261307887816297,0.9008113701320847,-0.20366927358117567,0.0311949899386258,-0.3822101103274937,10.121572063766436,-5.284823623828945,-1.933928133770694,-1.91544037004128,1.806037207628687,0.05259523540891896,-10.429146228056577,-2.492604042663554,-4.022834541055452,-0.0937516277102527,-0.09974111643199766,4.44168383431376e-05,4.178998771275253,4.178930028560652,4.178997675132691,4.1789979169413245,0.001061548931711419,4.1610313016469274e-05,0.044984641888820606,0.0019745076744689537,8.8986176498929e-05,0.045024000489992645,0.002140792984742611,5.4413008256381665e-05,0.04747914261113775,0.9923393300284219,0.00034141286446869636,0.06750861501717376,0.9936343503915439,5.776851813241489e-05,0.045409527245009455
6.43599,4.1729279370923695,-1.5653634682990765,-2.316690834282107,0.8897225226732681,-0.2264609263765108,0.08404013276923754,-0.38735840041818764,9.655447998136596,-5.396228978108671,-2.113726168109152,-1.9196305394868054,1.801579341789519,0.05259722059129326,-11.89699061898743,-2.2023935574388958,-3.1013726188945814,3.670239249351022,3.6729573132152624,0.15439118131570878,4.178998796669637,3.9468291893783496,4.178996712924349,4.178998463072071,0.0010216427650497095,3.990616666170933e-05,0.04498692164947917,0.0018897379203388763,8.476975413007729e-05,0.045018354617091375,0.0020902530503031772,5.0539934439434025e-05,0.04714272613707829,0.9919263950472202,0.0004129349812016441,0.0724970616485085,0.9935789043381433,5.544605340052126e-05,0.04537795026333861
6.48068,4.592834600576792,-1.8087933755100847,-2.4143901060063544,0.8758194463155724,-0.2461851350390757,0.13749649528741195,-0.3916987201254279,9.123719559890711,-5.49466355910521,-2.252340047188072,-1.7555915277276897,1.9657398356864182,0.059497636364414734,-13.416220129632789,-1.8954973268155506,-2.440115191303219,-0.11604603587702883,-0.10397561296569142,2.578836143398475e-05,4.178998842328628,4.178955582928346,4.178994442803557,4.178998761944293,0.0009833871190454721,3.8255646004237366e-05,0.044988747615986834,0.0018095274481608227,8.021047217805381e-05,0.045014145504623404,0.0020430795006335773,4.7173549669599954e-05,0.04686957505932692,0.9914201197003577,0.0005062753468625503,0.07718956940165383,0.9935255826410895,5.332169705383677e-05,0.04535012843118828
