t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4,mu_5,nu_5,tau_5
1.35576,4.2483037928618685,4.201184990353512,-2.363372927272396,-0.3043369174245438,0.3395301745629379,-0.16626993761155415,-0.8743298514743955,8.335046183151498,4.818040135952433,3.0851073106733193,2.124265832306329,-4.273760439282837,0.27897278067034564,1.823387667684882,-10.965886845049841,-4.7970332450521065,1.1888583383277025,0.5993564132247379,1.0759582480278182e-06,4.178994322380994,4.178996116133266,4.178994606592588,4.178997449904003,0.01719712609353784,0.0004903935948630142,0.0750395152946625,0.9953721655969935,0.0004847113829270024,0.08494410362585572,0.9972818265708062,7.507316539858422e-05,0.05003316497857132,0.9976277031873851,6.402131939864791e-05,0.045006461151313085,0.9980129776219945,3.4751901375198066e-05,0.04629843136275135,0.9993841062379869,2.0636679156851312e-05,0.04499426886108474
1.39684,4.592677250120879,4.389799983245048,-2.2404570931989705,-0.3273457452114987,0.24711483274523469,-0.17934850749628456,-0.8942109387738029,8.409957493059325,4.367522145498598,2.8880279674119316,2.173108399905817,-4.249136726612163,0.2789728248745723,-1.1183939000490406,-10.33099170070091,-6.052628288124506,1.1819106477009138,0.6130583882494703,1.892041860219176e-06,4.178995903799431,4.178994138917978,4.1789968017973935,4.178996086095746,0.016783515628634307,0.0004136104649035363,0.07084265421873184,0.994786048662862,0.000586116934131418,0.08647279782461717,0.9972107502131343,7.107635767191347e-05,0.04952208746603728,0.9975644348934837,6.326829390140594e-05,0.045006590081668525,0.9979797106902655,3.326693172901993e-05,0.046190490395133024,0.9993635560634053,2.0550174581636597e-05,0.04499474210503088
1.43793,4.937667832475366,4.560409783642872,-2.1267793856825534,-0.34735537133389816,0.15244801259181603,-0.1917591348574423,-0.905169784544036,8.364009857495917,3.9430879263459504,2.639364273188166,2.221665531437643,-4.223950087628222,0.27897290260644286,-4.1579514969830536,-9.479213747170176,-6.710343877226432,1.1748126952843332,0.6267165158629083,2.115901971369254e-06,4.178996956636877,4.178990310154463,4.178997825062571,4.178992623536248,0.016428391691963758,0.0003551239366705468,0.06677683706103285,0.9940666068275461,0.0007194418353158907,0.08762523636104647,0.997143443096746,6.730711638833919e-05,0.04906277817532691,0.9975017856596738,6.264923380986026e-05,0.04500678374533702,0.9979477974511326,3.191323913287168e-05,0.04609612763988607,0.9993430977630413,2.0458300363999863e-05,0.044995167904263195
1.47901,5.278210776945546,4.714272482821837,-2.02395849797927,-0.3640689760499136,0.05644005449169536,-0.20340204163733736,-0.9071361271226456,8.193186286243135,3.5536478027333978,2.3636792618854154,2.2699310536081616,-4.198202323740047,0.27897298953529026,-7.17376816796869,-8.439149214521441,-6.753453457129796,1.1674414655752803,0.6405452174201797,-2.5619483760134243e-06,4.178997672533615,4.178981891965815,4.178998372830032,4.178977339115447,0.01611855419503303,0.0003098374969307262,0.06313692237069364,0.9931698698851373,0.0008967369424088079,0.08845610982456098,0.9970796236120303,6.381948471570579e-05,0.04865798485863864,0.9974396409672555,6.214469241845706e-05,0.04500704161900362,0.997917111750649,3.068570048351741e-05,0.04601389493464011,0.9993227347136654,2.0363049375795436e-05,0.04499555095364351
1.52009,5.609178647891327,4.852989236302442,-1.9325865685785057,-0.3772214146380551,-0.03998672143492125,-0.21417440887508682,-0.9001302235415124,7.898462141750081,3.2069372631309823,2.086223154310945,2.3178937392053487,-4.1718864271578004,0.2789728842812556,-9.965613292347903,-7.187834664934044,-6.0297383450357,-1.957895118216283,3.720890696638159,-0.12633966994274695,4.178998168985546,4.178952766700663,4.178998678092241,3.988967791514649,0.015844256320865554,0.00027429787416747886,0.060073420686290055,0.9920347508231326,0.001135119062004635,0.08902995225597805,0.9970189766907841,6.0646921246219164e-05,0.048307022708573524,0.9973779044715629,6.173649569255603e-05,0.045007363524507474,0.9978875328280957,2.957892255329983e-05,0.04594247788412183,0.999302468149087,2.0266564578508953e-05,0.04499589530407605
1.56118,5.9256412273499235,4.978502089893215,-1.8520814538275343,-0.38648701619218395,-0.13424556378370608,-0.22331992247155955,-0.8847226367170983,7.489038979032028,2.9116352164549952,1.838499861106056,2.237456380454346,-4.019018882285722,0.2737823971805337,-12.150147291949292,-5.794308835583135,-4.554864152629857,-8.272782889298858,12.219054898282511,-0.3792709113024168,4.178998519700332,4.105431360970618,4.17899885983211,3.5350988233915976,0.015598165442764165,0.00024609087810138834,0.05759965250630096,0.9905756178444438,0.001459132978688879,0.08941033919786191,0.9969611713931413,5.7805297642719146e-05,0.04800688153458295,0.9973164978119188,6.140665964403205e-05,0.04500774944646731,0.9978589459209312,2.858690716456211e-05,0.0458806667193478,0.9992822971964405,2.017095264651976e-05,0.04499620465167695
1.60226,6.223357026602971,5.093060866146627,-1.7805574323211963,-0.3917299014302084,-0.21971747134715422,-0.22937546648184556,-0.8635153703780546,6.9898673188613705,2.6735842125041196,1.6513696933568476,1.8975807666155775,-3.5170162503230986,0.25820058686168185,-13.540392934589715,-4.526035141529702,-2.870232292730478,-9.287753207061401,21.77208953645164,-0.41116520163488407,4.178998771265234,3.8319187777806016,4.178999001095629,3.2136250116571485,0.015374696703231324,0.0002234687395328405,0.05564652271667344,0.9886707165792902,0.0019049012651535665,0.08965305555920669,0.9969058769347203,5.5294458421007564e-05,0.04775299954228377,0.997255361318667,6.113649325184961e-05,0.045008199274758486,0.9978312435571134,2.770236381765513e-05,0.04582730899684179,0.9992622192216218,2.0077974818625108e-05,0.04499648263985013
1.64334,6.499289167472705,5.198939680300737,-1.7153044625525868,-0.3930098471948551,-0.28845080649938815,-0.2332203103492638,-0.841396232966139,6.433579377808944,2.4876384440042503,1.5334502489080515,1.516006529182577,-2.6225406675870833,0.24130844462069997,-14.316316216701532,-3.6299384484625743,-1.5080508606485394,-11.764314020997043,27.379498553985744,-0.5005685599967131,4.178998955217889,3.7227013734742,4.1789991265660476,2.969966525439253,0.015169560178437754,0.00020513652479356935,0.054116699095597784,0.9861430172141152,0.0025276993651749727,0.08980262338731314,0.9968527770836529,5.309985106742205e-05,0.047539870428974576,0.9971944523662131,6.0908952453805645e-05,0.04500871287199853,0.9978043269618297,2.6916595283677547e-05,0.045781300531786306,0.9992422302904377,1.998893118413942e-05,0.04499673284339127
1.68443,6.751617530820424,5.297985960719129,-1.653713309353663,-0.39081665462550713,-0.3350787101366421,-0.2369499104572042,-0.8239170203086077,5.845413723376577,2.3385075439338476,1.4714941068429663,1.0326862846188667,-1.4976925962481458,0.22074329153088035,-15.201583952505533,-3.213776803149464,-1.1177596924251374,-12.233632135463468,17.01499920162155,-0.510141254498125,4.178999093610668,4.044540708414197,4.17899923596924,3.277410860043407,0.014979420659440206,0.00019013951899754893,0.052917650510356434,0.9827279385805893,0.003415078633526004,0.08989176255670103,0.99680157939241,5.1197691242990633e-05,0.04736180218642169,0.9971337392694405,6.071309677265663e-05,0.045009290729494736,0.9977781063103625,2.6220651467300763e-05,0.045741645445260846,0.9992223253377909,1.9904952646739564e-05,0.04499695840179574
1.72551,6.978967056645137,5.391294622923533,-1.5942932111730366,-0.38730606054096,-0.3616634434888817,-0.2394151667354179,-0.8135563023034247,5.220878092946503,2.2064740579440087,1.4255725268050519,0.5300847674320996,-0.7986553586581471,0.19978485779254196,-15.936453923998762,-2.988879347105633,-1.1368697371697858,-2.453227598988347,2.707344220537573,-0.10631504361391493,4.17899920909303,4.17861724463331,4.178999322811064,4.018744884879314,0.014801615495968555,0.00017780516347165015,0.05197560341404533,0.9780214805178087,0.004706458062780474,0.08994298138473006,0.9967520154284614,4.956396394852066e-05,0.04721380766626693,0.9970731915140563,6.0547755384221206e-05,0.045009935135714725,0.9977524988463827,2.5607463979728404e-05,0.04570755835652764,0.9992024976848667,1.9827652924178847e-05,0.04499716151881966
1.76659,7.180005955969336,5.479381633636589,-1.5367494223397873,-0.3840284102683128,-0.37880521367956543,-0.24001160274214003,-0.8071078803835785,4.5661513664856095,2.083680166652412,1.3788658375390836,0.42929737251920846,-0.6874279408543618,0.19541705421397648,-16.00018828705982,-2.727379629250777,-0.7925927305165048,0.09172769761816744,0.19937547057596397,-0.0017083816633376215,4.1789993057774435,4.176744384378629,4.178999395310505,4.174175299863104,0.014633954414117682,0.00016766108185087104,0.0512350394556078,0.9713971537148296,0.0066243268029790225,0.08997121313534842,0.9967038371294573,4.8178299004108506e-05,0.047091852259188945,0.9970127720913967,6.041942265947305e-05,0.04501065091387265,0.9977274268451672,2.5072001215594746e-05,0.04567844606400918,0.9991827384915353,1.9759193331452154e-05,0.044997343645658786
1.80768,7.354086147361058,5.562647345544844,-1.480829602057899,-0.3807467455236846,-0.3944433162049886,-0.24021430324670773,-0.8010888742343666,3.9088062036342217,1.9716296223474201,1.346303283388545,0.43306587556723586,-0.6792368809228782,0.19534686776350782,-15.782370233664384,-2.462597497744905,-0.2850298586359299,-0.6329825261796694,2.783187885952752,-0.030835090180114606,4.17899938412283,4.119133188779356,4.178999456551257,4.072764559689104,0.014474623012462735,0.00015933140165494715,0.050652167867232624,0.9618558190949449,0.009541334619884755,0.0899861267590899,0.9966568171686444,4.701996081288393e-05,0.04699238789125801,0.9969524373144799,6.033477691678679e-05,0.045011444932317235,0.9977028178360907,2.4609009076519305e-05,0.04565376626584889,0.9991630370780696,1.9701413465642386e-05,0.04499750630582823
1.84876,7.5013397530883665,5.641538656827446,-1.4258151376206485,-0.3771585092100139,-0.4088759695284038,-0.24065252791216726,-0.7953981211425424,3.2604097882108247,1.870457278363085,1.334593233764062,0.4070606814852281,-0.5648935331250747,0.19408005158532712,-15.694580469844029,-2.2617112193533777,0.05959958599585819,-1.7636266688104865,1.9489900720572368,-0.07624522624155099,4.178999447870361,4.178603175789669,4.178999508790878,4.063948639317948,0.014322121402631977,0.0001525016098307585,0.05019229001786465,0.9477305508930098,0.014125268201935,0.08999367482837593,0.9966107495171096,4.606765153481038e-05,0.04691226508764676,0.9968921403267461,6.0296987733799774e-05,0.04501232559911231,0.9976786052556089,2.4212580481785975e-05,0.04563299820142209,0.9991433815949512,1.9655483118510943e-05,0.044997651273680946
1.88985,7.622022426454998,5.716448570968508,-1.3709834833025647,-0.3734576403969282,-0.4212368820624735,-0.24100587514477828,-0.7905725507259845,2.6156200913809737,1.777538063717902,1.3370417986721392,0.3346045679058726,-0.48482202563235716,0.19094762403127594,-15.36970697969526,-2.075598997208336,0.44423270703187134,-4.52081540162629,4.642547830014071,-0.18783590187651847,4.178999500340781,4.178894991850625,4.1789995534015345,3.896434935968038,0.01417519287099422,0.00014692853163775576,0.049829595932296265,0.9260898929628018,0.021640657930208067,0.08999731081315566,0.9965654459416938,4.530357541586258e-05,0.04684899387561395,0.9968318329404703,6.0307386275875595e-05,0.04501330328843944,0.9976547277285116,2.387752709724184e-05,0.045615707729581595,0.99912375925574,1.9622339211227584e-05,0.04499778018040589
1.93093,7.716479370427921,5.787702016065073,-1.3157108259419603,-0.37023763009022664,-0.43031984489449815,-0.24031383737423903,-0.7873995793166525,1.984177363565272,1.6922650071540901,1.3552924727210156,0.1488732450559726,-0.2940894977011659,0.18323065099988878,-15.245611473052426,-1.9373634119451304,0.5345156276861248,-1.975586447538392,2.0424908109682978,-0.08265222550983327,4.1789995434676985,4.178955634900723,4.178999591603537,4.054666525847844,0.01403276906590062,0.0001424238050936004,0.04954493481825193,0.8914323846286413,0.03465750833416047,0.08999895757699522,0.9965207328592338,4.4713082460039594e-05,0.046800626904200116,0.9967714669478156,6.036599265470979e-05,0.04501439071075722,0.9976311283741012,2.3599354410451675e-05,0.04560153601105923,0.9991041565204006,1.9602735339305004e-05,0.04499789449467215
1.97201,7.785089803505695,5.855571934739794,-1.2595970565710586,-0.3675809445491805,-0.4361076616359897,-0.2385381609209203,-0.7859986081441881,1.3578329245671608,1.6126711645892904,1.3772522931946354,0.0677090629985403,-0.21017664426029317,0.17983500091983745,-15.053157622551952,-1.8117739971117839,0.5749137213300425,0.03319656354670036,0.01763830935186236,-0.00018536308005092156,4.178999578972127,4.178974840993899,4.178999623481162,4.178696055011104,0.013893926661279537,0.00013884240462108362,0.04932416529167652,0.8327473252679755,0.05868505936066587,0.08999964294143606,0.99647644834666,4.4284512573732704e-05,0.04676568036260967,0.9967109951398041,6.04718080114369e-05,0.04501560338461187,0.9976077541342716,2.337423982944725e-05,0.04559019030076277,0.999084559233588,1.959728681264202e-05,0.04499799551708087
2.0131,7.828127898184168,5.9202791620926005,-1.2025424321780525,-0.36508654730228124,-0.4408853861350734,-0.2364430468198366,-0.7851283235467907,0.7393951805046913,1.538236985952496,1.4008718123523465,0.06907289697844168,-0.2094519992045409,0.17982738553920213,-14.752895041143827,-1.6857236301943639,0.6671387170154722,0.036477039674214756,0.014234841388460253,-4.6376666903376643e-05,4.178999607132833,4.178982902500702,4.178999648526175,4.178913121758632,0.013757850023895688,0.00013607663738385016,0.049157088818299485,0.7282189847350383,0.10452834053293712,0.0899998943022566,0.9964324387332992,4.400961336088508e-05,0.04674311693894938,0.9966503718740435,6.0623265760674466e-05,0.04501696038144116,0.9975845549496227,2.3199184648868985e-05,0.045581445082509206,0.999064952651602,1.9606581986071496e-05,0.04499808434072303
2.05418,7.846012691770189,5.9820354382405725,-1.1444395194826076,-0.36256360567912505,-0.4456481927854862,-0.23436788636036773,-0.7842301470234172,0.13329330099161163,1.4689814088097741,1.4282802653475948,0.07057150469197562,-0.20886718082848288,0.1798254802192702,-14.459087704042606,-1.564543187721526,0.7589067540191927,0.03683305547613397,0.013967678699874099,-2.7550500814414044e-05,4.1789996268124705,4.178985300139849,4.178999665407386,4.178943832220399,0.01362381118443322,0.00013403883946246764,0.04903591336918857,0.5512044271729001,0.1770145575621382,0.08999996965626743,0.9963885569864862,4.3881746813047833e-05,0.046732168382257765,0.996589554761462,6.0817112581417114e-05,0.045018484709086086,0.9975614835193122,2.307143031063982e-05,0.04557510783103289,0.9990453216835989,1.9630968002989574e-05,0.0449981620070061
2.09526,7.839245518668359,6.041049393588676,-1.0851330474272924,-0.36001172976734497,-0.45039765342700966,-0.23231330872355022,-0.7833032263183255,-0.46073791857742663,1.4047043591857649,1.4594588786776155,0.0720847388124675,-0.20829333845457468,0.17982434834581223,-14.171692599066551,-1.4481395316060701,0.8501556804271437,0.03645155892671004,0.01460227537606006,-3.882581397701403e-05,4.1789996369966556,4.178982595365709,4.178999673230121,4.178924174449572,0.01349115335240676,0.00013265783202645885,0.04895472836646298,0.34744085737680075,0.20376356979609936,0.08999997955323638,0.996344660957161,4.3896029325209024e-05,0.046732323916888016,0.9965285063800767,6.104838138526627e-05,0.0450202042458494,0.997538495020785,2.2988498527175654e-05,0.04557101770291757,0.9990256511058485,1.967057775049533e-05,0.04499822949830825
2.13635,7.808316848770441,6.097521519335768,-1.0244685597976346,-0.3574308551427849,-0.4551334188623125,-0.23027937414131372,-0.7823477962038996,-1.0429619157129661,1.3452095895520226,1.494386325415938,0.07358229968543822,-0.2076934245715087,0.1798227532420201,-13.890420408994103,-1.3364202554437676,0.9408969447272336,0.03351202977634597,0.018040119762380374,-0.00015405903929346172,4.178999639644095,4.178971482053474,4.178999673895752,4.178739780073558,0.013359275575839182,0.00013187777656757755,0.04890920489384095,0.2114325142362573,0.13600834314054344,0.089999941661962,0.9963006112756818,4.404968147918309e-05,0.046743341513432436,0.9964671956138288,6.131076624793871e-05,0.04502215330071323,0.9975155467180848,2.2948302700142493e-05,0.04556904823323066,0.9990059257025202,1.9725403328301602e-05,0.044998287710436076
2.17743,7.75370656950018,6.151644323884778,-0.9622924581583181,-0.354821239753694,-0.45985341064946084,-0.2282656389238533,-0.7813651106709391,-1.613630241735668,1.2903046487668535,1.533041748981066,0.07495909415032766,-0.20695227170191083,0.17981642394373584,-13.45495655625446,-1.2259586300631524,1.0952926067570825,-2.8072327416687552,2.838768221937246,-0.11586529957824328,4.178999637831704,4.178938134454039,4.178999670616359,4.004704568469018,0.013227620691165195,0.0001316548846739862,0.0488962360373559,0.13657997006037673,0.0748525441758806,0.0899997843794483,0.9962562693856954,4.4341889986423216e-05,0.04676522750782529,0.9964055988093932,6.15968044355214e-05,0.045024374822802034,0.9974925976217447,2.294909634012917e-05,0.045569102499856066,0.9989861304001291,1.9795302391141725e-05,0.04499833746655382
2.21851,7.676016328463146,6.203606031886439,-0.8983905716612011,-0.3525036384459906,-0.46319174879202557,-0.225781715747651,-0.781163948902076,-2.1664081497170686,1.2399378680221742,1.5780403005006718,-0.040372102622300475,-0.09032548421242516,0.1750562615722916,-13.05969179938747,-1.130884093406246,1.1155350052493826,-4.203322130579756,4.18814885269653,-0.17190407528547152,4.178999633104015,4.178826795684719,4.178999665555688,3.9203243943827117,0.0130956696151886,0.00013195107597659386,0.04891345343117121,0.09426803689890689,0.04231193316146981,0.08999930390701823,0.996211496454548,4.4772931147389436e-05,0.046798163198017356,0.9963437009720708,6.189783732241711e-05,0.045026923562758454,0.9974696084197429,2.2989202001799713e-05,0.04557109801422818,0.9989662504937431,1.9879906386027137e-05,0.04499837957974703
2.2596,7.575941774142233,6.253580646935727,-0.8326058367101355,-0.3509747330793627,-0.4631339115226923,-0.22208379215820473,-0.7829447077367456,-2.702947162798571,1.1934770904857384,1.6238704824045391,-0.21305966234791945,0.08173870279768618,0.1679938251599192,-12.892824621059857,-1.0544512631939194,0.8717052939709207,-0.34078415965853537,0.3111484948949547,-0.013329933203457633,4.178999626544522,4.178321638551726,4.178999659817247,4.158276592942975,0.01296293595368068,0.00013273366150792177,0.04895912549746744,0.06874325363370182,0.025524783265205086,0.08999806976325282,0.9961661521928628,4.534426168518438e-05,0.046842509812970355,0.9962814962481077,6.220472396308751e-05,0.04502987150038279,0.9974465413755234,2.3067044219438544e-05,0.045574966925305264,0.998946271823296,1.997867044709275e-05,0.04499841483775433
