t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3
0.498283,1.0502005011664763,-5.192418529124647,-3.485221094904294,0.6841086871587572,0.14856800047255367,0.2772568692857918,-0.6580664344759035,-9.398447597738656,3.4761941903883677,0.19548548155345502,3.037697140973417,0.08356068517323821,-0.030101890743445138,3.7694489061269287,7.405608154454715,-3.792633560414119,0.002632496793480844,-0.09141071284636981,1.4988228798662693e-06,4.178998652226637,4.178991971236139,4.178994069445777,4.178998807885992,0.9980468330559299,0.00033197282572347184,0.06389733922630117,0.9994654871537199,5.0849972763022545e-05,0.04789284739603286,0.9996911149362181,3.7246728896087885e-05,0.04500850776647522,0.9998198183655268,2.830376388873753e-05,0.04497926602780209
0.548112,0.5860744836142805,-5.010001626928929,-3.480167361743236,0.669860444801119,0.20099175541555692,0.2282010742558017,-0.6773577460988555,-9.210622272345473,3.8452032407787238,0.006504903670036409,3.037828313879363,0.07900584245952348,-0.030101816059611472,6.145965419131763,7.243633376545838,-3.7419809983174215,0.002375596343477909,-0.09143568233139597,7.267574164246505e-07,4.1789982632142575,4.1789959217152735,4.178996782059833,4.178998495737994,0.9976498777158154,0.000396955340114585,0.06869205090604694,0.9994152924959115,5.019465780832936e-05,0.047818542677326714,0.9996518125564905,3.930237972751255e-05,0.0450085379014151,0.9997884949203685,3.1323445158234505e-05,0.04498296863297688
0.59794,0.13426981259977677,-4.8093526610524835,-3.484530597249546,0.651799220534231,0.2521891242215884,0.17775965273673586,-0.6927913630562436,-8.904379109630801,4.206141359283845,-0.17995174188408422,3.0379466858661783,0.07444975555819228,-0.030101779846506686,8.436456022230457,6.862555790117421,-3.3904183540489456,0.002174378585543684,-0.09144812425260987,5.657397611924206e-07,4.1789975776147275,4.178997486163363,4.178997944829981,4.178997969684592,0.9971672741676798,0.000482603548135583,0.0737088346779003,0.9993657189651297,4.957353078186759e-05,0.04774896278413534,0.9996102902493786,4.15223071118409e-05,0.04500854303709533,0.9997538170210515,3.467789931693463e-05,0.044986148775716356
0.647768,-0.2994083124354442,-4.59114741464807,-3.497809187124832,0.6300226906217947,0.3018647399776289,0.12622380793968985,-0.7042844460056576,-8.484004636597062,4.548091019939166,-0.3488906097204902,3.0380550315091432,0.06989304869676645,-0.030101751656641966,10.586868512177789,6.272669308902613,-2.752335593517098,0.0019782795774959086,-0.09146016406020756,7.091201753284527e-07,4.1789962530841915,4.178998250513723,4.178998539615669,4.178997030328373,0.9965697587293384,0.0005975154383413573,0.07837379370794396,0.9993167108311007,4.900813402886773e-05,0.047686300935505396,0.9995664025140658,4.3887735312871595e-05,0.04500850166821547,0.9997154178982397,3.8399122811824014e-05,0.04498899254702812
0.697597,-0.709435932335014,-4.356593901242751,-3.5187709059699492,0.6046497237605896,0.3497324346838305,0.07389143690364754,-0.7117766019899411,-7.956478711000214,4.8606476252597615,-0.4860348823496574,3.038153605866991,0.06533574191189398,-0.030101716322371363,12.546405723727386,5.4890016562599335,-1.8484948377329589,0.0017524895411956583,-0.09148224947758662,1.3932505513603799e-06,4.178993354967318,4.178998673767054,4.178998879390124,4.178995244457859,0.9958148419200511,0.0007549168092872669,0.08224973749135389,0.9992681916233349,4.8519207765857206e-05,0.04763257446378055,0.9995200347552822,4.636775878365546e-05,0.04500838826106239,0.9996729339363605,4.2483961879238246e-05,0.04499167032049225
0.747425,-1.0907007400570123,-4.107400869703293,-3.5454966385137405,0.5758197464377725,0.39551684641379614,0.021065432398300925,-0.715230192777182,-7.33131232825826,5.1341553840451315,-0.5781422839967459,3.038240929485515,0.06077733464766525,-0.03010164689903,14.26868430883418,4.530971944387637,-0.7055618280465166,0.0014332016272966671,-0.09154652644305895,3.879707142466797e-06,4.178986099382433,4.17899892898434,4.17899908918746,4.178991773325391,0.9948389708413108,0.0009758710787402733,0.08516794116210637,0.9992200652474594,4.8126375875548276e-05,0.047589624156472346,0.9994711195068966,4.891524838561174e-05,0.04500817272155852,0.9996260864266869,4.68475096735014e-05,0.04499434665775956
0.797253,-1.4386229540242512,-3.8457349593426975,-3.5754393692473663,0.5436920067888243,0.4389549561801685,-0.031948044212508436,-0.7146305376501704,-6.620327688332984,5.359926126929777,-0.6132992481148805,3.038312343522077,0.05621572456990707,-0.030101453579721365,15.712793539411038,3.4219487253943592,0.6444950689134133,0.000925621377249607,-0.0917274656512492,1.1216970268641106e-05,4.178969342449949,4.178999094211125,4.17899922765319,4.178986076632349,0.9935436032640742,0.0012953675772366443,0.08718550058505177,0.9991722172513668,4.784799609248686e-05,0.04755913946606224,0.9994196568980166,5.146260888002913e-05,0.045007820998745035,0.9995748279577815,5.1258468905393785e-05,0.044997173344000344
0.847082,-1.7492638948213861,-3.574167480677511,-3.60549711000126,0.5084447512572429,0.4797975173645542,-0.08484130584630438,-0.7099860295315358,-5.837385504243754,5.530436100358858,-0.5811851383212173,3.0383584656849454,0.051645098594467004,-0.030100894656880626,16.36765368873357,1.9909657947585344,2.3494042294895303,-8.981556127905764,-9.03795205003874,0.36711544682362873,3.6269365938706977,4.178999204791056,4.17899932028521,4.178989781870722,0.9917689560578382,0.001774647206236017,0.08847666236239812,0.9991245161065418,4.770114482506353e-05,0.047542702849043814,0.9993657373876335,5.391951038314798e-05,0.045007298532412546,0.999519510138331,5.531781945056908e-05,0.04500025109001211
0.89691,-2.019984051122644,-3.295856745580662,-3.631809914270142,0.47273696820094535,0.5112193961074538,-0.1362618241349903,-0.7047035965180511,-5.021812735764957,5.629642591164288,-0.46411826067585904,2.5908225673951413,-0.39870091403546193,-0.011808146837847087,16.30370996283361,0.6354398787134907,3.825260952778061,-20.889553687981177,20.832077190660943,-0.8544577550433876,4.178989290162711,4.178999298492021,4.178999401842486,2.894090307047754,0.989240442818369,0.002528513239469121,0.08924276876503126,0.9990768178100375,4.769829650433013e-05,0.04754148689823535,0.9993095581723699,5.617921526354983e-05,0.04500657887194234,0.9994609180313686,5.859210696223939e-05,0.0450035756345352
0.946738,-2.2500313637225613,-3.0143883767781046,-3.650404367101738,0.44574435117731875,0.5371148461998174,-0.1706866860960344,-0.6954751840988941,-4.209426176045879,5.661305495997185,-0.2735119144798557,1.5499310958630674,0.6393265999048042,-0.054384345606556056,16.594516129734963,0.22531087815653023,4.628369794607483,-16.735218044942393,-16.789983436836955,0.6847030249395605,3.1493550124633125,4.17899939051267,4.178999472480507,4.178983539427146,0.9854470414012693,0.0037934014170997654,0.08966191057435134,0.9990289733469911,4.784446304638723e-05,0.04755599470440502,0.9992514206997665,5.813747260351423e-05,0.045005656447922156,0.9994000562067307,6.08618246379261e-05,0.045007036720001545
